,bill,title,label
1612,1624,"To establish the Office of World Trade Center Attack Claims to pay claims for injury to businesses and property suffered as a result of the attack on the World Trade Center in New York City that occurred on September 11, 2001, and for other purposes.",fail
1613,1625,To require the Secretary of Health and Human Services to approve up to 4 State waivers to allow a State to use its allotment under the State children's health insurance program under title XXI of the Social Security Act to increase the enrollment of children eligible for medical assistance under the medicaid program under title XIX of such Act.,fail
1614,1626,To provide disadvantaged children with access to dental services.,fail
1615,1627,To enhance the security of the international borders of the United States.,fail
1616,1628,"To strengthen the safety net for agricultural producers, to enhance resource conservation and rural development, to provide for farm credit, agricultural research, nutrition, and related programs, to ensure consumers abundant food and fiber, and for other purposes.     IN THE SENATE OF THE UNITED STATES  November 2 (legislative day, November 1), 2001",fail
1617,1629,To provide farmers with better prices and higher profits through the marketplace.,fail
1618,1630,"To extend for 6 additional months the period for which chapter 12 of title 11, United States Code, is reenacted.",fail
1619,1631,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to direct the Director of the Federal Emergency Management Agency to conduct a study to determine the resources that are needed for development of an effective nationwide communications system for emergency response personnel.,fail
1620,1632,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to extend the deadline for submission of State recommendations of local governments to receive assistance for predisaster hazard mitigation and to authorize the President to provide additional repair assistance to individuals and households.,fail
1621,1633,"To amend the Cooperative Forestry Assistance Act of 1978 to establish a program to provide assistance to States and nonprofit organizations to preserve suburban open space and contain suburban sprawl, and for other purposes.",fail
1622,1634,"To amend the Federal Food, Drug, and Cosmetic Act to improve the safety of perishable products whose import is regulated by the Commissioner of Food and Drugs, and for other purposes.",fail
1623,1635,"To ensure the prompt research, development, manufacture, and distribution of new life-saving drugs, biologics, and medical devices that prevent or mitigate the consequences of a chemical or biological bioterrorist attack, and for other purposes.",fail
1624,1636,"To authorize the negotiation of a Free Trade Agreement with Taiwan, and to provide for expedited congressional consideration of such an agreement.",fail
1625,1637,"To waive certain limitations in the case of use of the emergency fund authorized by section 125 of title 23, United States Code, to pay the costs of projects in response to the attack on the World Trade Center in New York City that occurred on September 11, 2001.",fail
1626,1638,"To authorize the Secretary of the Interior to study the suitability and feasibility of designating the French Colonial Heritage Area in the State of Missouri as a unit of the National Park System, and for other purposes.",fail
1627,1639,"To provide Federal managers with tools and flexibility in areas such as personnel, budgeting, property management and disposal, and for other purposes.",fail
1628,1640,To suspend temporarily the duty on certain steam turbines and generators for power generation.,fail
1629,1641,To impose additional requirements to ensure greater use of the advance payment of the earned income credit and to extend such advance payment to all taxpayers eligible for the credit.,fail
1630,1642,"To open certain withdrawn land in Big Horn County, Wyoming, to locatable mineral development for bentonite mining.",fail
1631,1643,"To provide Federal reimbursement to State and local governments for a limited sales, use, and retailers' occupation tax holiday.",fail
1632,1644,"To further the protection and recognition of veterans' memorials, and for other purposes.",fail
1633,1645,To provide for the promotion of democracy and rule of law in Belarus and for the protection of Belarus' sovereignty and independence.,fail
1634,1646,"To identify certain routes in the States of Texas, Oklahoma, Colorado, and New Mexico as part of the Ports-to-Plains Corridor, a high priority corridor on the National Highway System.",success
1635,1647,To amend title XVI of the Social Security Act to include any veterans' or survivors' compensation or pension in the determination of the yearly income disregard for purposes of the supplemental security income program.,fail
1636,1648,"To amend title 38, United States Code, to provide an increase in the maximum annual rates of pension payable to surviving spouses of veterans of a period of war, and for other purposes.",fail
1637,1649,To amend the Omnibus Parks and Public Lands Management Act of 1996 to increase the authorization of appropriations for the Vancouver National Historic Reserve and for the preservation of Vancouver Barracks.,fail
1638,1650,To amend the Public Health Service Act to change provisions regarding emergencies.,fail
1639,1651,"To establish the United States Consensus Council to provide for a consensus building process in addressing national public policy issues, and for other purposes.",fail
1640,1652,To amend the Agricultural Market Transition Act to convert the price support program for sugarcane and sugar beets into a system of solely recourse loans and to provide for the gradual elimination of the program.,fail
1641,1653,"To provide student loan forgiveness to the surviving spouses of the victims of the September 11, 2001, tragedies.",fail
1642,1654,To amend the Education of the Deaf Act of 1986 to authorize the Secretary of Education to establish the National Junior College for Deaf and Blind at the Alabama Institute for Deaf and Blind.,fail
1643,1655,"To amend title 18, United States Code, to prohibit certain interstate conduct relating to exotic animals.",fail
1644,1656,"To provide for the improvement of the processing of claims for veterans compensation and pension, and for other purposes.",fail
1645,1657,"To deauthorize the project for navigation, Tenants Harbor, Maine.",fail
1646,1658,To improve Federal criminal penalties on false information and terrorist hoaxes.,fail
1647,1659,To provide criminal penalties for communicating false information and hoaxes.,fail
1648,1660,To amend title XVIII of the Social Security Act to specify the update for payments under the medicare physician fee schedule for 2002 and to direct the Medicare Payment Advisory Commission to conduct a study on replacing the use of the sustainable growth rate as a factor in determining such update in subsequent years.,fail
1649,1661,"To set up a certification system for research facilities that possess dangerous biological agents and toxins, and for other purposes.",fail
1650,1662,To amend the Internal Revenue Code of 1986 to allow Coverdell education savings accounts to be used for homeschooling expenses.,fail
1651,1663,"To amend title 4, United States Code, to add National Korean War Veterans Armistice Day to the list of days on which the flag should especially be displayed.",fail
1652,1664,"To require country of origin labeling of raw agricultural forms of ginseng, and for other purposes.",fail
1653,1665,"To amend title 18, United States Code, with respect to false information regarding certain criminal violations concerning hoax reports of biological, chemical, and nuclear weapons.",fail
1654,1666,To prevent terrorist hoaxes and false reports.,fail
1655,1667,"To ensure that nuclear energy continues to contribute to the supply of electricity in the United States.     IN THE SENATE OF THE UNITED STATES  November 8, 2001  Mr. Domenici introduced the following bill; which was read twice and referred to the Committee on Energy and Natural Resources",fail
1656,1668,"To amend the Communications Act of 1934 to strengthen the limitations on the holding of any license, permit, operating authority by a foreign government or any entity controlled by a foreign government.",fail
1657,1669,"To authorize appropriations for hazardous material transportation safety, and for other purposes.",fail
1658,1670,To amend the Small Business Investment Act of 1958 with respect to subsidy fees.,fail
1659,1671,To amend the Trade Act of 1974 to provide for duty-free treatment under the Generalized System of Preferences (GSP) for certain hand-knotted or hand-woven carpets and leather gloves.,fail
1660,1672,To prevent terrorist hoaxes and false reports.,fail
1661,1673,To provide for the continuation of agricultural programs through fiscal year 2011.,fail
1662,1674,To amend the Agricultural Adjustment Act to authorize the Secretary of Agriculture to issue marketing orders for caneberries.,fail
1663,1675,"To authorize the President to reduce or suspend duties on textiles and textile products made in Pakistan until December 31, 2004.",fail
1664,1676,"To amend the Internal Revenue Code of 1986 to provide tax relief for small businesses, and for other purposes.",fail
1665,1677,To amend title I of the Employee Retirement Income Security Act of 1974 to create a safe harbor for retirement plan sponsors in the designation and monitoring of investment advisers for workers managing their retirement income assets.,fail
1666,1678,To amend the Internal Revenue Code of 1986 to provide that a member of the uniformed services or the Foreign Service shall be treated as using a principal residence while away from home on qualified official extended duty in determining the exclusion of gain from the sale of such residence.,fail
1667,1679,To amend title XVIII of the Social Security Act to accelerate the reduction in the amount of beneficiary copayment liability for medicare outpatient services.,fail
1668,1680,To amend the Soldiers' and Sailors' Civil Relief Act of 1940 to provide that duty of the National Guard mobilized by a State in support of Operation Enduring Freedom or otherwise at the request of the President shall qualify as military service under that Act.,fail
1669,1681,To establish the Northern Great Plains Rural Development Authority.,fail
1670,1682,"To designate buildings 315, 318, and 319 located at the William J. Hughes Technical Center of the Federal Aviation Administration in Atlantic City, New Jersey, as the ``Frank R. Lautenberg Aviation Security Complex''.",fail
1671,1683,"To amend the Emergency Food Assistance Act of 1983 to permit States to use administrative funds to pay costs relating to the processing, transporting, and distributing to eligible recipient agencies of donated wild game.",fail
1672,1684,To provide a 1-year extension of the date for compliance by certain covered entities with the administrative simplification standards for electronic transactions and code sets issued in accordance with the Health Insurance Portability and Accountability Act of 1996.,fail
1673,1685,To meet the needs of children when preparing for and responding to acts of terrorism.,fail
1674,1686,To amend title XVIII of the Social Security Act to provide for patient protection by limiting the number of mandatory overtime hours a nurse may be required to work in certain providers of services to which payments are made under the medicare program.,fail
1675,1687,To extend the temporary suspension of duty with respect to Diclofop methyl.,fail
1676,1688,To extend the temporary suspension of duty with respect to Thidiazuron.,fail
1677,1689,To extend the temporary suspension of duty with respect to Deltamethrin.,fail
1678,1690,To extend the temporary suspension of duty with respect to Phenmedipham.,fail
1679,1691,To extend the temporary suspension of duty with respect to Desmedipham.,fail
1680,1692,To extend the temporary suspension of duty with respect to Ethofumesate.,fail
1681,1693,To extend the temporary suspension of duty with respect to Tralomethrin.,fail
1682,1694,To suspend temporarily the duty on buctril.,fail
1683,1695,To suspend temporarily the duty on bronate.,fail
1684,1696,To suspend temporarily the duty on asulox.,fail
1685,1697,To suspend temporarily the duty on cyclanilide.,fail
1686,1698,To suspend temporarily the duty on iprodione.,fail
1687,1699,To suspend temporarily the duty on foramsulfuron.,fail
1688,1700,To suspend temporarily the duty on acetamiprid.,fail
1689,1701,To suspend temporarily the duty on fosetyl-A1.,fail
1690,1702,To suspend temporarily the duty on endosulfan.,fail
1691,1703,To suspend temporarily the duty on ethoprop.,fail
1692,1704,To amend the Clayton Act to make the antitrust laws applicable to the elimination or relocation of major league baseball franchises.,fail
1693,1705,To amend the Public Health Service Act to provide for the establishment of a homeland security academic centers for public health preparedness network.,fail
1694,1706,To provide for the enhanced control of biological agents and toxins.,fail
1695,1707,To amend title XVIII of the Social Security Act to specify the update for payments under the medicare physician fee schedule for 2002 and to direct the Medicare Payment Advisory Commission to conduct a study on replacing the use of the sustainable growth rate as a factor in determining such update in subsequent years.,fail
1696,1708,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to ensure the continuity of medical care following a major disaster by making private for-profit medical facilities eligible for Federal disaster assistance.,fail
1697,1709,To amend the Internal Revenue Code of 1986 to provide incentives to introduce new technologies to reduce energy consumption in buildings.,fail
1698,1710,To amend the Internal Revenue Code of 1986 to provide that tips received for certain services shall not be subject to income or employment taxes.,fail
1699,1711,"To designate the James Peak Wilderness and the James Peak Protection Area in the State of Colorado, and for other purposes.",fail
1700,1712,"To amend the procedures that apply to consideration of interstate class actions to assure fairer outcomes for class members and defendants, and for other purposes.",fail
1701,1713,"To amend title 39, United States Code, to direct the Postal Service to adhere to an equitable tender policy in selecting air carriers of non- priority bypass mail to certain points in the State of Alaska, and for other purposes.",fail
1702,1714,"To provide for the installation of a plaque to honor Dr. James Harvey Early in the Williamsburg, Kentucky Post Office Building.",success
1703,1715,To improve the ability of the United States to prepare for and respond to a biological threat or attack.,fail
1704,1716,"To speed national action to address global climate change, and for other purposes.",fail
1705,1717,To provide for a payroll tax holiday.,fail
1706,1718,To amend the Internal Revenue Code of 1986 to extend section 29 to other facilities.,fail
1707,1719,"To amend title 18, United States Code, with respect to false communications about certain criminal violations, and for other purposes.",fail
1708,1720,To amend the Internal Revenue Code of 1986 to provide tax relief for victims of the terrorist attacks against the United States involving anthrax.,fail
1709,1721,"To designate the building located at 1 Federal Plaza in New York, New York, as the ``James L. Watson United States Court of International Trade Building''.",fail
1710,1722,To amend the Internal Revenue Code of 1986 to simplify the application of the excise tax imposed on bows and arrows.,fail
1711,1723,To amend the Fair Credit Reporting Act with respect to the statute of limitations on actions.,fail
1712,1724,"To amend title 23, United States Code, to permit States to place supplemental guide signs relating to veterans' cemeteries on Federal- aid highways.",fail
1713,1725,To require the Comptroller General to carry out a study to determine the feasibility of undertaking passenger rail transportation security programs that are similar to those of foreign countries.,fail
1714,1726,"To require the Secretary of Transportation to conduct a study of the feasibility of implementing a program for the full screening of passengers, baggage, and cargo on Amtrak trains, and for other purposes.",fail
1715,1727,"To reward the stewards of America's farms, ranches, public and private lands, wildlife, water quality and supply, to reduce the risk of specialty crop production, and for other purposes.",fail
1716,1728,To provide for greater security at seaports.,fail
1717,1730,For the relief of Vichai Sae Tung (also known as Chai Chaowasaree).,fail
1718,1731,"To strengthen the safety net for agricultural producers, to enhance resource conservation and rural development, to provide for farm credit, agricultural research, nutrition, and related programs, to ensure consumers abundant food and fiber, and for other purposes.",fail
1719,1732,"To provide incentives for an economic recovery and relief for victims of terrorism, and for other purposes.",fail
1720,1733,"To develop and implement a unified electronic data system to enhance access to information that is relevant to determine whether to issue a visa or admit an alien to the United States, and for other purposes.",fail
1721,1734,"To require a transfer of jurisdiction for development of an Armed Forces recreation facility, Park City, Utah.",fail
1722,1735,To establish a National Commission on Threats to the Homeland and United States National Security.,fail
1723,1736,To provide for the reclassification of certain counties for purposes of reimbursement under the medicare program.,fail
1724,1737,To provide for homeland security block grants.,fail
1725,1738,"To amend title XVIII of the Social Security Act to provide regulatory relief, appeals process reforms, contracting flexibility, and education improvements under the medicare program, and for other purposes.",fail
1726,1739,To authorize grants to improve security on over-the-road buses.,fail
1727,1740,To amend the Internal Revenue Code of 1986 to allow for the expansion of areas designated as renewal communities based on 2000 census data.,fail
1728,1742,"To prevent the crime of identity theft, mitigate the harm to individuals victimized by identity theft, and for other purposes.",fail
1729,1743,To create a temporary reinsurance mechanism to enhance the availability of terrorism insurance.,fail
1730,1744,To ensure the continued financial capacity of insurers to provide coverage for risks from terrorism.,fail
1731,1745,"To delay until at least January 1, 2003, any changes in medicaid regulations that modify the medicaid upper payment limit for non-State Government-owned or operated hospitals.",fail
1732,1746,To amend the Atomic Energy Act of 1954 and the Energy Reorganization Act of 1974 to strengthen security at sensitive nuclear facilities.,fail
1733,1747,To provide funding to improve the security of the American people by protecting against the threat of bioterrorism.,fail
1734,1748,"To promote the stabilization of the economy by encouraging financial institutions to continue to support economic development, including development in urban areas, through the provision of affordable insurance coverage against acts of terrorism, and for other purposes.",fail
1735,1749,"To enhance the border security of the United States, and for other purposes.",fail
1736,1750,To make technical corrections to the HAZMAT provisions of the USA PATRIOT Act.,fail
1737,1751,"To promote the stabilization of the economy by encouraging financial institutions to continue to support economic development, including development in urban areas, through the provision of affordable insurance coverage against acts of terrorism, and for other purposes.",fail
1738,1752,To amend the Public Health Service Act with respect to facilitating the development of microbicides for preventing transmission of HIV and other sexually transmitted diseases.,fail
1739,1753,To amend title XIX of the Social Security Act to include medical assistance furnished through an urban Indian health program operated by an urban Indian organization pursuant to a grant or contract with the Indian Health Service under title V of the Indian Health Care Improvement Act in the 100 percent Federal medical assistance percentage applicable to the Indian Health Service.,fail
1740,1754,"To authorize appropriations for the United States Patent and Trademark Office for fiscal years 2002 through 2007, and for other purposes.",fail
1741,1755,"To amend the Internal Revenue Code of 1986 to provide a special rule for members of the uniformed services and Foreign Service, and other employees, in determining the exclusion of gain from the sale of a principal residence.",fail
1742,1756,To amend title XVIII to establish a comprehensive centers for medical excellence demonstration program.,fail
1743,1757,"To authorize an additional permanent judgeship in the district of Idaho, and for other purposes.",fail
1744,1758,"To prohibit human cloning while preserving important areas of medical research, including stem cell research.",fail
1745,1759,To provide a short-term enhanced safety net for Americans losing their jobs and to provide our Nation's economy with a necessary boost.,fail
1746,1760,"To amend title XVIII of the Social Security Act to provide for the coverage of marriage and family therapist services and mental health counselor services under part B of the medicare program, and for other purposes.",fail
1747,1761,To amend title XVIII of the Social Security Act to provide for coverage of cholesterol and blood lipid screening under the medicare program.,fail
1748,1762,"To amend the Higher Education Act of 1965 to establish fixed interest rates for student and parent borrowers, to extend current law with respect to special allowances for lenders, and for other purposes.",success
1749,1763,To promote rural safety and improve rural law enforcement.,fail
1750,1764,"To provide incentives to increase research by commercial, for-profit entities to develop vaccines, microbicides, diagnostic technologies, and other drugs to prevent and treat illnesses associated with a biological or chemical weapons attack.",fail
1751,1765,To improve the ability of the United States to prepare for and respond to a biological threat or attack.,fail
1752,1766,"To provide for the energy security of the Nation, and for other purposes.",fail
1753,1767,"To amend title 38, United States Code, to provide that certain service in the American Field Service ambulance corps shall be considered active duty for the purposes of all laws administered by the Secretary of Veterans Affairs, and for other purposes.",fail
1754,1768,To authorize the Secretary of the Interior to implement the Calfed Bay- Delta Program.,fail
1755,1769,"To authorize the Secretary of the Army to carry out a project for flood protection and ecosystem restoration for Sacramento, California, and for other purposes.",fail
1756,1770,"To implement the International Convention for the Suppression of Terrorist Bombings to strengthen criminal laws relating to attacks on places of public use, to implement the International Convention of the Suppression of the Financing of Terrorism, to combat terrorism and defend the Nation against terrorist acts, and for other purposes.",fail
1757,1771,"To designate the facility of the United States Postal Service located at 65 North Main Street in Cranbury, New Jersey, as the ``Todd Beamer Post Office Building''.",fail
1758,1772,"To ensure that American victims of terrorism have access to the blocked assets of terrorists, terrorist organizations, and state sponsors of terrorism.",fail
1759,1773,"To designate the Richard J. Guadagno Headquarters and Visitors Center at Humboldt Bay National Wildlife Refuge, California.",fail
1760,1774,"To accord honorary citizenship to the alien victims of the September 11, 2001, terrorist attacks against the United States and to provide for the granting of citizenship to the alien spouses and children of certain victims of such attacks.",fail
1761,1775,To prevent plant enterprise terrorism.,fail
1762,1776,To provide for the naturalization of Deena Gilbey.,fail
1763,1777,"To authorize assistance for individuals with disabilities in foreign countries, including victims of landmines and other victims of civil strife and warfare, and for other purposes.",fail
1764,1778,To designate the National Foreign Affairs Training Center as the George P. Shultz National Foreign Affairs Training Center.,fail
1765,1779,"To authorize the establishment of ``Radio Free Afghanistan'', and for other purposes.",fail
1766,1780,"To provide increased flexibility Governmentwide for the procurement of property and services to facilitate the defense against terrorism, and for other purposes.",fail
1767,1781,"To direct the Secretary of Commerce to establish a voluntary national registry system for greenhouse gases trading among industry, to make changes to United States Global Change Research Program, and for other purposes.",fail
1768,1782,"To authorize the burial in Arlington National Cemetery of any former Reservist who died in the September 11, 2001, terrorist attacks and would have been eligible for burial in Arlington National Cemetery but for age at time of death.",fail
1769,1783,"Expressing the policy of the United States regarding the United States relationship with Native Hawaiians and to provide a process for the recognition by the United States of the Native Hawaiian governing entity, and for other purposes.",fail
1770,1784,"To provide that all American citizens living abroad shall (for purposes of the apportionment of Representatives in Congress among the several States and for other purposes) be included in future decennial censuses of population, and for other purposes.",fail
1771,1785,"To urge the President to establish the White House Commission on National Military Appreciation Month, and for other purposes.",fail
1772,1786,To expand aviation capacity in the Chicago area.,fail
1773,1787,To promote rural safety and improve rural law enforcement.,fail
1774,1788,"To give the Federal Bureau of Investigation access to NICS records in law enforcement investigations, and for other purposes.",fail
1775,1790,"To designate the lobby of the James A. Byrne United States Courthouse located at 601 Market Street in Philadelphia, Pennsylvania, as the ``Edward R. Becker Lobby''.",fail
1776,1791,"To amend the Internal Revenue Code of 1986 to provide for economic security and recovery, and for other purposes.",fail
1777,1792,"To further facilitate service for the United States, and for other purposes.",fail
1778,1793,"To provide the Secretary of Education with specific waiver authority to respond to conditions in the national emergency declared by the President on September 14, 2001.",success
1779,1794,"To amend title 49, United States Code, to prohibit the unauthorized circumvention of airport security systems and procedures.",fail
1780,1795,To suspend temporarily the duty on railway passenger coaches of stainless steel.,fail
1781,1796,To extend temporarily the duty on railway car body shells of stainless steel having an aggregate capacity of 140 passengers.,fail
1782,1797,To suspend temporarily the duty on railway car body shells for electric multiple unit gallery commuter coaches made of stainless steel.,fail
1783,1798,To extend temporarily the duty on railway car body shells of stainless steel.,fail
1784,1799,"To strengthen the national security by encouraging and assisting in the expansion and improvement of educational programs to meet critical needs at the elementary, secondary, and higher education levels.",fail
1785,1800,"To strengthen and improve the management of national security, encourage Government service in areas of critical national security, and to assist government agencies in addressing deficiencies in personnel possessing specialized skills important to national security and incorporating the goals and strategies for recruitment and retention for such skilled personnel into the strategic and performance",fail
1786,1801,"To amend chapter 36 of title 39, United States Code, to provide for a permanent postal rate for certain educational bound printed matter, and for other purposes.",fail
1787,1802,To accelerate the effective date for the expansion of the adoption tax credit and the adoption assistance programs by 1 year.,fail
1788,1803,"IN THE HOUSE OF REPRESENTATIVES  January 23, 2002  Referred to the Committee on International Relations   AN ACT",fail
1789,1804,To amend the Internal Revenue Code of 1986 to provide tax incentives for economic recovery and provide for the payment of emergency extended unemployment compensation.,fail
1790,1805,"To convert certain temporary judgeships to permanent judgeships, extend a judgeship, and for other purposes.",fail
1791,1806,To amend the Public Health Service Act with respect to health professions programs regarding the practice of pharmacy.,fail
1792,1807,To amend the National Capital Revitalization and Self-Government Improvement Act of 1997 to permit any Federal law enforcement agency to enter into a cooperative agreement with the Metropolitan Police Department of the District of Columbia to assist the Department in carrying out crime prevention and law enforcement activities in the District of Columbia if deemed appropriate by the Chief of the,fail
1793,1808,To amend the Mineral Leasing Act to encourage the development of natural gas and oil resources on Federal land.,fail
1794,1809,"To authorize the Secretary of the Interior to study the suitability and feasibility of establishing the Buffalo Bayou National Heritage Area in west Houston, Texas.",fail
1795,1810,To amend the Internal Revenue Code of 1986 to provide credits for individuals and businesses for the installation of certain wind energy property.,fail
1796,1811,To amend the Ethics in Government Act of 1978 (5 U.,fail
1797,1812,"To repeal the provision of the September 11th Victim Compensation Fund of 2001 that requires the reduction of a claimant's compensation by the amount of any collateral source compensation payments the claimant is entitled to receive, and for other purposes.",fail
1798,1813,"To require the United States Trade Representative to keep the House of Representatives Committee on Resources and the Senate Committee on Commerce, Science, and Transportation informed with respect to negotiations and agreements on fish and shellfish.",fail
1799,1814,"To name the national cemetery in Saratoga, New York, as the Gerald B.H. Solomon Saratoga National Cemetery, and for other purposes.",fail
1800,1815,To amend the Agriculture and Food Act of 1981 to require the Secretary of Agriculture to conduct a pilot program under which the Secretary shall make grants to local units of government or local nonprofit organizations in the State of Arkansas to employ non-Federal resource conservation and development coordinators.,fail
1801,1816,"To provide for the continuation of higher education through the conveyance of certain public lands in the State of Alaska to the University of Alaska, and for other purposes.",fail
1802,1817,To amend the Internal Revenue Code of 1986 to provide for student loan forgiveness tax parity.,fail
1803,1818,"To ensure that a Federal employee who takes leave without pay in order to perform service as a member of the uniformed services or member of the National Guard shall continue to receive pay in an amount which, when taken together with the pay and allowances such individual is receiving for such service, will be no less than the basic pay such individual would then be receiving if no interruption in employment had",fail
1804,1819,"To provide that members of the Armed Forces performing services in the Republic of Korea shall be entitled to tax benefits in the same manner as if such services were performed in a combat zone, and for other purposes.",fail
1805,1820,To enhance authorities relating to emergency preparedness grants.,fail
1806,1821,"To amend title 5, United States Code, to allow certain catch-up contributions to the Thrift Savings Plan to be made by participants age 50 or over, and to afford employees and members full immediate participation in the Thrift Savings Plan upon commencing Federal service.",fail
1807,1822,"To amend title 5, United States Code, to allow certain catch-up contributions to the Thrift Savings Plan to be made by participants age 50 or over.",fail
1808,1823,To amend the Internal Revenue Code of 1986 to modify the exclusion relating to qualified small business stock.,fail
1809,1824,"To authorize payments to certain Klamath Project water distribution entities for amounts assessed by the entities for operation and maintenance of the Project's irrigation works for 2001, to authorize refunds to such entities of amounts collected by the Bureau of Reclamation for reserved works for 2001, and for other purposes.",fail
1810,1825,"To authorize the Secretary of Commerce to provide financial assistance to the States of Alaska, Washington, Oregon, California, and Idaho and tribes in the region for salmon habitat restoration projects in coastal waters and upland drainages, and for other purposes.",fail
1811,1826,"To authorize the Secretary of the Interior to conduct a study of the feasibility of providing adequate upstream and downstream passage for fish at the Chiloquin Dam on the Sprague River, Oregon.",fail
1812,1827,"To provide permanent authorization for International Labor Affairs Bureau to continue and enhance their work to alleviate child labor and improve respect for internationally recognized worker rights and core labor standards, and for other purposes.",fail
1813,1828,"To amend subchapter III of chapter 83 and chapter 84 of title 5, United States Code, to include Federal prosecutors within the definition of a law enforcement officer, and for other purposes.",fail
1814,1829,"To provide for transitional employment eligibility for qualified lawful permanent resident alien airport security screeners until their naturalization process is completed, and to expedite that process.",fail
1815,1830,"To amend sections 3, 4, and 5 of the National Child Protection Act of 1993, relating to national criminal history background checks of providers of care to children, elderly persons, and persons with disabilities, and for other purposes.",fail
1816,1831,To provide alternative minimum tax relief with respect to incentive stock options exercised during 2000.,fail
1817,1832,To amend the Internal Revenue Code of 1986 to modify the credit for the production of electricity from renewable resources to include production of energy from agricultural and animal waste.,fail
1818,1833,To amend the Public Health Service Act with respect to qualified organ procurement organizations.,fail
1819,1834,For the relief of retired Sergeant First Class James D. Benoit and Wan Sook Benoit.,success
1820,1835,"To amend the Federal Deposit Insurance Act to clarify what lending entities are subject to section 44(f) of that Act, and for other purposes.",fail
1821,1836,To amend the Public Health Service Act to establish scholarship and loan repayment programs regarding the provision of veterinary services in veterinarian shortage areas.,fail
1822,1837,"To establish a board of inquiry to review the activities of United States intelligence, law enforcement, and other agencies leading up to the terrorist attacks of September 11, 2001.",fail
1823,1838,"To amend the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to ensure that individual account plans protect workers by limiting the amount of employer stock each worker may hold and encouraging diversification of investment of plan assets, and for other purposes.",fail
1824,1839,"To amend the Bank Holding Company Act of 1956, and the Revised Statutes of the United States to prohibit financial holding companies and national banks from engaging, directly or indirectly, in real estate brokerage or real estate management activities, and for other purposes.",fail
1825,1840,To amend title XVIII of the Social Security Act to remove the 20 percent inpatient limitation under the medicare program on the proportion of hospice care that certain rural hospice programs may provide.,fail
1826,1841,"To award congressional gold medals on behalf of the officers, emergency workers, and other employees of the Federal Government and any State or local government, including any interstate governmental entity, who responded to the attacks on the World Trade Center in New York City and perished in the tragic events of September 11, 2001.",fail
1827,1842,"To modify the project for beach erosion control, Tybee Island, Georgia.",fail
1828,1843,To extend certain hydro-electric licenses in the State of Alaska.,fail
1829,1844,To authorize a pilot program for purchasing buses by public transit authorities that are recipients of assistance or grants from the Federal Transit Administration.,fail
1830,1845,"To amend title 5, United States Code, to create a presumption that disability of a Federal employee in fire protection activities caused by certain conditions is presumed to result from the performance of such employee's duty.",fail
1831,1846,To prohibit oil and gas drilling in Finger Lakes National Forest in the State of New York.,fail
1832,1847,To increase the Government's share of development project costs at certain qualifying airports.,fail
1833,1848,To provide mortgage payment assistance for employees who are separated from employment.,fail
1834,1849,"For the relief of Thomas J. Sansone, Jr.",fail
1835,1850,"To amend the Solid Waste Disposal Act to bring underground storage tanks into compliance with subtitle I of that Act, to promote cleanup of leaking underground storage tanks, to provide sufficient resources for such compliance and cleanup, and for other purposes.",fail
1836,1851,To amend part C of title XVIII of the Social Security Act to provide for continuous open enrollment and disenrollment in Medicare+Choice plans and for other purposes.,fail
1837,1852,To extend the deadline for commencement of construction of a hydroelectric project in the State of Wyoming.,fail
1838,1853,"Authorizing the President of the United States, on behalf of the Congress, to present a gold medal to Sargent Shriver.",fail
1839,1854,To authorize the President to present congressional gold medals to the Native American Code Talkers in recognition of their contributions to the Nation during World War I and World War II.,fail
1840,1855,"To amend title 38, United States Code, to enact into law eligibility of certain veterans and their dependents for burial in Arlington National Cemetery.",fail
1841,1856,"To amend the Internal Revenue Code of 1986 to promote employer and employee participation in telework arrangements, and for other purposes.",fail
1842,1857,To encourage the negotiated settlement of tribal claims.,success
1843,1858,To permit the closed circuit televising of the criminal trial of Zacarias Moussaoui for the victims of September 11th.,fail
1844,1859,To extend the deadline for granting posthumous citizenship to individuals who die while on active-duty service in the Armed Forces.,fail
1845,1860,"To reward the hard work and risk of individuals who choose to live in and help preserve America's small, rural towns, and for other purposes.",fail
1846,1861,To authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to the products of Russia.,fail
1847,1862,To provide for grants to assist States and communities in developing a comprehensive approach to helping children 5 and under who have been exposed to domestic violence or a violent act in the home or community.,fail
1848,1863,To amend the Internal Revenue Code of 1986 to clarify the treatment for foreign tax credit limitation purposes of certain transfers of intangible property.,fail
1849,1864,"IN THE HOUSE OF REPRESENTATIVES  January 23, 2002  Referred to the Committee on Energy and Commerce   AN ACT",fail
1850,1865,"To authorize the Secretary of the Interior to study the suitability and feasibility of establishing the Lower Los Angeles River and San Gabriel River watersheds in the State of California as a unit of the National Park System, and for other purposes.",fail
1851,1866,To amend title XVIII of the Social Security Act to phase in the fee schedule for ambulance services to provide for equitable treatment of suppliers of such services that are required to equip all ambulances to provide advanced life support services.,fail
1852,1867,"To establish the National Commission on Terrorist Attacks Upon the United States, and for other purposes.",fail
1853,1868,"To establish a national center on volunteer and provider screening to reduce sexual and other abuse of children, the elderly, and individuals with disabilities.",fail
